76,6,54
76,88,97
101,88,76
130,143,19
97,101,6
88,75,81
79,80,97
6,9,8
46,25,49
97,80,19
9,40,56
64,45,53
11,6,8
10,67,63
76,97,88
88,102,97
81,94,88
54,31,40
14,30,42
76,88,81
81,76,94
10,24,59
88,101,103
101,103,88
3,54,42
76,6,54
13,101,97
11,97,30
81,88,97
74,18,19
42,6,54
76,54,89
0,19,56
13,143,42
42,54,6
88,75,86
88,89,97
88,97,59
86,88,76
25,17,62
97,80,101
71,62,54
75,88,81
68,17,61
19,97,96
71,10,17
46,6,11
76,88,89
81,94,97
80,79,85
10,27,71
3,55,53
130,81,94
89,76,97
78,76,101
59,42,67
76,101,6
26,30,42
17,64,25
94,97,111
97,101,88
88,101,76
97,81,76
40,73,31
81,88,75
76,88,101
88,76,101
9,6,26
42,67,48
88,76,101
76,105,97
97,82,6
97,80,96
97,88,105
88,75,101
64,58,71
88,101,75
53,25,45
76,88,89
88,101,86
45,61,46
88,86,97
6,9,8
96,97,90
76,101,105
88,101,103
80,79,83
46,67,62
76,89,54
88,101,76
97,19,76
46,24,67
75,88,80
79,80,19
81,88,97
46,11,6
94,81,97
67,24,62
86,88,75
80,79,75
76,22,6
42,67,46
30,14,62
74,143,19
130,9,22
71,67,62
76,30,29
75,88,79
46,52,11
97,19,101
54,42,44
22,76,6
76,88,101
76,54,6
59,10,67
10,67,63
88,75,110
53,67,69
40,35,19
46,24,67
0,72,21
88,86,101
42,26,17
76,97,101
76,88,101
48,67,42
6,46,11
75,79,80
6,54,76
88,76,81
88,75,81
88,86,100
0,23,11
88,75,86
76,54,6
86,88,97
88,76,101
96,97,88
62,42,67
97,101,76
88,86,101
0,96,19
53,76,143
6,73,11
71,42,55
105,97,19
88,101,97
76,54,6
88,76,101
76,89,78
88,101,76
17,55,11
19,97,96
80,79,97
6,54,76
88,101,97
55,65,42
88,101,105
143,57,42
30,11,6
97,88,76
76,89,101
88,105,100
76,54,6
46,45,67
76,105,97
3,67,63
101,97,6
30,11,6
101,97,89
94,97,42
76,6,11
46,11,6
54,76,30
0,22,44
42,6,143
47,54,62
42,54,6
42,53,29
17,45,44
88,76,101
88,89,76
57,42,143
26,64,6
54,6,44
42,67,59
17,26,61
105,88,101
97,96,76
13,49,67
130,94,19
13,97,101
97,22,76
76,101,89
6,42,54
6,76,9
6,11,8
88,105,101
94,97,81
30,11,6
55,42,10
14,54,30
88,75,86
76,101,97
0,17,42
130,94,97
10,46,63
88,101,76
76,89,101
46,24,62
71,10,17
101,76,103
76,101,88
13,48,67
22,9,6
97,105,90
42,11,6
6,76,8
6,11,8
88,75,81
88,97,101
42,54,11
80,23,82
97,13,67
18,35,74
80,88,97
46,24,67
42,11,54
88,101,76
101,97,100
54,97,76
17,45,62
88,101,75
67,24,46
75,88,80
46,45,25
78,76,101
17,10,42
143,19,130
46,45,67
76,101,97
143,105,19
9,22,6
46,52,45
71,54,44
97,94,111
46,42,59
59,10,63
88,75,76
6,62,11
10,42,67
67,10,53
46,42,67
76,88,110
56,0,23
17,11,72
6,11,42
11,26,56
17,44,61
53,58,71
10,59,25
76,97,96
97,94,108
55,65,10
101,103,88
54,42,6
97,100,111
105,101,103
67,24,10
76,101,97
46,11,6
71,10,25
46,29,26
76,54,6
88,76,110
47,18,74
52,53,67
10,67,63
44,22,72
76,6,11
19,68,21
76,97,96
46,64,54
56,11,6
19,18,56
42,59,10
81,88,94
76,6,54
6,9,11
71,25,17
75,88,82
76,54,6
81,88,75
56,26,0
94,97,111
88,101,76
30,11,6
88,105,100
10,55,42
94,97,111
111,97,94
97,94,81
30,51,73
48,11,13
6,54,9
97,81,94
97,111,94
101,88,76
88,101,76
67,3,48
97,94,111
28,43,25
26,6,42
51,31,40
40,9,72
18,74,19
42,143,57
101,79,80
78,97,96
76,101,89
52,11,33
81,76,88
80,97,19
97,94,81
6,11,8
130,19,97
97,105,88
97,105,88
13,46,3
88,86,101
96,97,101
6,56,0
6,8,54
6,8,11
29,67,24
42,54,55
54,6,11
46,67,52
88,97,94
18,51,40
88,78,97
88,76,110
88,110,76
97,111,94
101,88,76
97,79,102
86,88,101
26,42,6
97,80,96
19,97,82
6,11,8
9,22,6
76,101,110
19,68,54
67,97,69
76,6,54
76,89,101
72,0,30
101,103,105
76,89,101
102,80,97
67,42,97
59,97,101
88,105,75
76,6,11
46,11,6
59,10,42
88,101,76
29,53,62
62,17,71
97,101,103
88,76,110
53,10,58
30,42,11
53,11,6
6,8,11
23,0,19
76,54,10
13,101,97
130,143,19
17,6,11
45,30,46
47,17,54
88,105,101
76,54,6
46,54,62
101,97,9
54,76,6
76,89,101
97,94,111
94,97,111
76,6,11
111,97,94
81,130,54
76,101,97
97,76,130
88,101,86
57,25,27
49,62,47
88,75,86
76,81,88
97,100,111
54,62,46
24,67,62
56,11,6
97,94,88
46,71,52
89,97,101
74,18,35
88,97,86
49,42,59
88,76,89
46,24,71
42,54,14
76,88,101
54,58,68
73,40,56
17,54,6
42,54,30
76,89,101
67,24,46
97,94,111
76,101,88
80,79,82
26,15,11
82,97,80
76,88,101
97,94,111
94,97,130
88,101,76
54,76,6
76,6,46
76,101,54
130,143,97
54,42,10
76,101,6
101,88,103
29,46,24
46,67,71
97,80,101
88,101,78
47,10,59
88,101,76
24,67,46
81,88,75
76,22,6
76,11,6
88,76,101
17,11,6
130,97,19
27,55,65
10,62,55
130,81,19
54,76,46
97,88,101
13,67,60
88,75,86
108,94,97
11,6,8
78,76,96
54,6,9
101,88,76
76,89,101
76,89,6
0,101,23
6,56,76
71,25,62
11,15,6
42,48,60
76,101,6
67,24,46
86,101,88
101,97,103
6,11,54
42,10,54
71,42,10
75,88,81
45,53,52
88,75,86
76,101,89
10,68,54
46,54,71
67,24,59
56,11,6
42,26,11
10,42,58
88,75,110
97,96,102
52,46,26
19,58,59
6,8,11
88,101,86
54,25,62
11,6,8
101,89,76
42,6,11
88,97,101
18,51,19
97,94,111
76,101,89
76,6,101
101,78,76
97,80,79
42,67,10
88,86,76
76,54,6
13,48,97
42,67,49
76,6,54
11,6,54
76,6,101
76,6,11
81,94,88
76,6,54
54,11,6
42,6,11
71,52,72
97,111,94
97,111,94
88,101,103
54,17,44
88,101,97
14,46,68
97,105,94
26,56,42
48,67,97
10,54,55
105,88,75
67,25,49
105,100,101
88,76,101
76,6,88
88,101,86
10,71,59
88,75,81
68,19,21
54,6,11
81,94,76
71,17,25
76,6,88
42,26,11
10,25,62
89,76,6
46,11,30
81,97,76
101,76,89
46,71,54
6,54,8
89,22,76
46,52,11
101,76,88
88,75,100
76,101,6
42,57,62
67,10,42
75,88,82
79,80,85
74,18,35
89,101,76
59,67,42
81,94,97
45,44,58
88,75,86
11,6,17
10,63,67
30,26,40
17,6,11
76,101,78
88,75,76
88,75,110
97,94,111
76,88,101
46,11,62
75,110,88
97,94,111
6,54,22
54,46,71
6,42,11
81,76,88
71,53,52
143,130,42
62,30,64
94,97,80
97,54,130
24,54,62
76,81,88
53,52,42
97,88,76
80,0,19
11,46,6
73,11,40
82,85,80
74,35,18
17,54,44
56,6,40
76,101,88
9,6,26
54,42,30
101,88,97
6,8,76
40,9,31
49,26,62
75,88,82
76,6,86
76,88,81
44,30,62
31,30,54
97,9,22
48,67,65
76,22,6
13,64,48
63,67,10
47,59,54
46,11,52
43,143,57
97,88,94
67,42,10
54,6,42
76,101,89
19,56,0
76,81,88
79,80,102
88,76,101
97,88,100
101,89,76
71,46,52
55,68,44
88,76,101
76,6,97
9,78,40
29,30,53
76,54,6
67,46,24
46,24,11
42,54,55
75,88,86
82,80,85
76,6,54
6,8,54
88,97,105
130,81,76
63,59,62
81,76,74
78,101,88
6,76,8
81,74,94
59,94,13
42,54,62
55,65,60
19,6,26
88,86,76
97,94,88
42,53,143
81,88,94
67,11,10
71,10,52
94,97,76
11,54,76
17,62,54
88,86,76
10,46,26
10,67,42
97,101,86
80,79,85
101,89,103
54,42,62
25,62,13
18,74,35
88,75,100
88,101,86
10,3,59
76,101,97
88,75,86
101,88,76
42,143,60
88,86,100
97,130,94
76,88,101
88,75,76
10,67,63
59,10,3
14,31,30
76,101,97
71,67,46
11,0,6
105,88,97
6,11,15
97,76,101
103,105,101
54,30,6
97,101,76
94,97,111
81,88,75
10,42,25
88,101,97
97,102,94
89,76,101
88,97,101
17,71,25
89,101,97
101,76,110
11,6,8
19,97,35
88,105,100
17,42,54
40,9,41
23,19,91
130,19,0
76,101,89
80,79,82
143,130,19
53,42,10
88,105,101
58,13,53
101,103,97
6,8,54
19,97,54
42,57,60
88,101,89
97,96,76
54,62,46
76,6,54
88,97,101
72,53,97
52,14,42
24,67,59
42,24,62
76,101,89
67,10,3
27,42,44
101,76,88
130,97,94
46,52,63
11,6,8
86,97,94
88,86,97
51,72,18
105,101,103
67,46,24
130,97,81
76,97,101
88,86,75
48,42,67
75,88,80
76,54,6
88,101,105
75,88,94
88,86,101
47,10,59
88,97,86
48,42,3
101,86,88
86,88,97
6,44,42
76,88,6
88,75,81
75,80,88
67,46,24
88,101,76
101,89,103
29,46,53
42,59,10
30,62,51
11,6,42
97,76,88
67,10,63
81,94,88
76,97,22
61,0,17
31,30,53
143,94,42
88,101,97
61,0,15
5,74,143
13,59,60
10,45,58
88,101,75
10,46,29
88,91,97
17,62,64
61,45,15
76,6,89
30,11,6
102,97,94
97,130,19
88,100,110
10,71,45
46,25,45
6,11,8
45,59,25
88,86,105
88,101,97
76,97,101
89,76,54
59,67,10
75,82,80
76,101,88
85,35,21
17,6,42
24,67,46
76,88,101
42,65,55
24,11,46
19,35,68
27,60,65
76,89,6
101,103,88
97,96,0
56,11,6
76,88,101
46,11,6
88,101,105
54,76,71
45,58,19
97,94,102
76,101,88
74,18,35
46,11,54
30,11,62
46,59,67
76,54,101
110,76,88
101,97,80
97,91,19
88,101,97
19,105,82
76,54,81
10,59,29
105,101,103
47,64,25
76,89,101
88,101,76
10,67,63
64,62,46
14,11,62
54,62,9
88,101,97
81,88,94
79,80,82
81,88,75
97,94,88
88,101,103
75,88,80
85,82,35
143,130,94
88,101,76
6,11,76
67,24,59
54,42,55
24,46,54
44,22,76
11,6,8
88,101,110
24,30,62
6,26,11
76,88,101
53,42,26
97,76,96
89,76,101
54,76,6
30,64,11
76,54,101
54,68,22
13,97,101
40,9,6
6,26,9
76,54,22
10,59,67
88,76,86
97,79,80
88,101,76
97,76,102
97,88,101
64,25,54
14,49,52
103,101,105
105,97,96
81,88,75
76,97,78
76,54,6
76,22,6
105,97,88
75,79,82
75,88,86
42,26,57
42,67,49
42,55,5
88,81,75
101,76,97
42,67,3
76,88,101
97,101,96
76,88,101
88,75,81
76,78,6
97,86,101
97,102,80
76,101,6
11,6,26
88,97,78
88,110,75
67,10,42
46,52,67
94,97,81
97,27,43
42,65,48
101,76,54
88,75,110
76,101,6
88,75,110
76,101,6
13,97,101
47,13,59
88,76,101
68,54,42
80,75,50
76,89,54
46,67,63
55,65,10
75,88,81
67,108,42
101,89,103
88,86,100
101,97,76
88,22,105
45,46,53
59,10,25
78,96,97
46,29,11
130,81,94
74,35,18
88,101,86
26,42,57
9,56,40
88,86,101
42,53,10
0,72,11
46,29,67
30,11,29
81,76,88
78,76,101
68,54,44
86,88,97
30,54,6
19,74,18
44,68,22
46,24,67
97,19,82
30,11,64
86,76,94
76,97,105
80,19,91
143,42,94
88,101,97
56,0,19
94,97,111
42,55,5
21,74,72
60,97,42
76,88,101
24,67,59
75,80,79
54,76,22
6,76,9
59,46,24
88,105,100
76,81,88
0,130,19
88,75,81
30,40,62
88,75,86
101,76,89
97,88,105
88,75,86
79,80,85
88,76,101
75,88,76
143,42,130
52,46,62
6,76,11
10,42,26
67,10,63
88,97,101
53,45,49
10,59,55
10,59,97
56,0,6
105,97,96
46,6,11
81,76,88
88,75,81
101,97,89
75,88,100
88,97,105
76,101,88
81,130,88
88,76,75
60,65,44
79,88,76
10,67,63
71,10,54
103,101,105
42,57,143
76,101,97
67,46,45
80,79,85
67,24,59
42,59,46
46,11,24
54,76,6
78,101,76
76,101,103
59,46,24
48,42,25
76,22,105
80,79,82
86,97,100
54,46,72
44,17,62
40,9,31
30,11,6
101,76,89
10,67,53
63,67,59
11,6,46
88,86,100
76,89,88
74,18,56
86,59,10
46,62,11
76,101,88
81,94,88
75,88,100
54,17,71
76,88,101
143,19,130
65,55,97
42,52,53
46,11,6
101,88,76
46,62,54
31,25,62
97,100,78
14,67,46
76,6,89
80,79,85
76,101,97
88,97,86
88,75,86
56,6,11
81,94,130
59,24,14
56,6,40
53,49,67
97,80,79
10,54,29
101,88,97
0,97,76
88,76,110
88,75,76
24,17,58
75,88,81
11,6,26
97,130,19
53,45,44
19,76,68
130,58,19
11,62,67
44,24,22
42,6,88
76,88,97
54,73,31
88,101,75
40,73,31
76,101,88
88,76,101
76,97,101
76,6,101
75,82,80
88,97,100
88,101,97
76,101,88
88,76,101
89,76,101
81,94,130
14,30,64
88,76,101
130,94,81
88,97,76
88,105,91
88,76,86
56,0,22
76,101,78
9,40,22
76,6,101
76,101,78
11,6,8
85,97,80
76,6,54
59,67,10
76,54,97
11,13,15
88,75,102
0,61,72
89,76,97
9,6,40
42,143,49
42,143,27
46,67,24
81,88,76
88,97,86
56,11,6
6,26,11
76,101,6
72,10,53
88,101,97
67,46,24
42,54,55
82,85,80
76,97,96
42,62,17
111,97,94
46,29,24
25,17,44
57,42,54
97,101,103
81,76,88
51,31,30
76,101,89
10,67,63
105,76,101
24,67,46
81,76,88
81,94,97
89,101,97
57,42,53
88,101,103
46,29,54
42,143,65
76,101,89
52,29,46
101,76,88
79,80,85
86,88,101
31,54,40
56,6,54
46,28,67
54,9,6
101,97,88
76,89,101
97,101,102
56,11,6
67,46,24
76,6,54
88,81,97
53,27,25
97,96,19
89,101,97
42,67,10
68,22,9
76,101,88
81,76,88
11,6,88
10,67,59
81,88,130
97,80,79
31,54,40
88,76,105
48,65,67
101,88,97
88,86,97
88,75,86
56,6,9
88,105,100
76,101,88
26,6,42
76,6,54
53,58,31
81,88,76
105,101,88
88,76,101
88,75,86
88,86,75
9,72,31
6,8,11
76,78,101
56,0,18
76,101,78
101,76,88
76,101,88
73,40,30
11,15,6
105,97,76
31,73,30
76,54,6
74,18,5
75,76,101
46,25,28
88,75,105
102,88,75
0,22,56
86,88,76
63,10,53
97,80,79
76,97,89
88,105,97
82,80,75
76,101,6
6,76,22
97,76,100
74,35,85
81,88,94
54,22,42
88,76,81
76,86,101
81,88,75
81,94,97
75,80,88
73,40,56
46,54,6
88,97,86
97,94,81
74,42,67
88,75,81
24,45,62
54,42,46
46,52,11
88,76,86
97,96,19
76,81,88
76,6,8
97,88,94
46,24,62
0,19,56
54,9,40
88,100,110
19,130,58
88,76,97
88,97,101
86,88,75
47,54,68
94,111,97
76,6,40
76,78,101
94,97,88
76,101,89
97,80,94
0,19,56
80,97,19
6,76,11
88,97,42
88,81,76
45,53,10
143,42,5
81,76,88
76,54,6
81,97,94
71,10,59
24,67,46
74,18,51
75,88,80
130,81,76
81,72,40
46,63,52
97,94,130
88,76,101
46,67,24
88,76,101
13,97,65
82,19,80
19,68,58
59,67,104
6,76,40
88,101,97
47,67,49
143,97,42
76,101,88
59,46,25
88,76,86
10,67,63
54,76,6
3,62,46
0,19,56
46,52,67
76,97,101
27,42,49
42,11,6
88,101,75
88,97,80
101,105,103
24,44,62
10,42,54
101,88,97
94,97,111
46,6,76
143,130,53
101,88,76
101,76,88
81,88,94
88,75,105
42,11,52
19,35,85
22,76,54
10,11,29
6,76,54
59,67,10
29,52,46
19,68,54
88,101,97
97,80,76
42,143,57
10,55,11
6,54,11
56,76,81
74,35,50
6,42,17
94,97,111
56,26,11
10,62,44
105,88,100
46,62,45
54,76,6
21,35,74
11,6,8
101,88,97
76,22,6
10,42,59
88,97,100
88,101,97
76,89,54
42,25,48
76,101,88
86,88,97
105,101,103
46,25,24
101,76,97
42,0,72
59,46,54
68,11,62
76,89,54
30,29,11
101,103,105
105,88,96
88,101,76
88,86,75
88,75,105
10,97,3
88,97,100
97,76,88
56,6,11
10,60,43
89,97,22
11,6,62
102,88,97
76,19,97
88,97,80
88,76,101
130,76,81
76,6,11
79,80,85
3,63,69
88,101,76
22,21,0
76,101,6
76,101,97
19,97,76
75,88,86
10,3,62
97,102,88
44,68,54
76,101,97
76,97,101
97,96,94
24,62,73
67,46,24
76,78,101
89,76,101
75,88,80
76,105,6
57,42,143
97,19,105
88,97,101
67,45,46
42,6,57
59,86,97
54,76,19
76,81,88
46,11,71
46,58,45
46,26,63
9,6,11
76,101,88
22,54,0
130,19,97
101,76,88
76,101,89
86,97,94
11,62,30
97,130,94
88,75,86
54,6,11
88,76,101
88,101,76
9,97,19
72,59,30
81,88,94
130,19,94
47,42,54
55,10,65
94,81,97
76,88,101
88,75,100
81,94,89
56,35,74
88,86,75
54,10,72
46,30,62
143,74,5
74,18,35
13,67,48
6,11,76
89,88,101
97,94,111
97,90,105
88,101,103
97,101,76
54,62,46
11,6,62
76,97,88
6,11,56
94,97,130
63,59,3
59,10,63
88,97,105
6,17,11
101,89,88
76,54,6
67,24,49
71,59,10
22,76,105
60,53,65
88,76,110
24,67,59
88,101,77
103,101,88
130,19,94
76,9,22
88,76,101
88,86,101
6,40,11
88,81,76
17,10,54
76,54,6
81,76,94
48,67,11
24,57,53
81,76,130
59,46,105
78,96,76
108,94,143
89,101,76
42,97,58
88,86,101
46,54,45
73,31,40
81,94,88
76,101,78
78,96,76
89,76,101
47,42,97
59,46,67
76,101,89
71,17,62
88,76,75
88,101,103
88,75,110
46,54,59
54,67,10
81,97,94
54,76,42
75,80,88
46,11,6
55,17,65
88,76,101
88,105,100
49,26,42
11,6,26
9,40,6
75,82,80
78,101,76
101,76,89
67,24,10
97,96,19
105,96,78
56,0,6
22,68,9
101,76,89
11,76,6
29,46,62
76,101,88
72,54,51
0,22,19
44,10,55
46,11,6
97,94,111
88,75,110
54,76,6
46,63,67
81,130,30
46,11,52
97,81,94
67,46,24
67,46,24
46,52,11
76,6,54
42,57,143
88,75,80
76,6,88
76,88,101
54,30,6
76,78,97
76,89,54
101,88,103
65,48,13
54,6,11
88,75,81
33,54,68
76,101,88
76,97,89
82,80,19
97,88,94
76,88,101
42,57,143
101,88,76
10,62,59
97,101,102
46,11,24
88,97,101
67,48,64
76,101,97
97,88,80
6,11,8
94,97,111
88,101,97
88,101,76
88,76,101
76,54,46
54,46,29
30,11,6
88,86,76
58,130,19
58,62,97
56,97,11
42,11,6
14,11,6
97,105,96
97,94,102
130,143,42
24,67,59
105,101,97
0,56,80
19,58,68
97,96,90
88,76,110
75,110,76
54,68,31
82,80,75
0,19,22
97,94,143
76,54,6
88,101,97
61,17,11
76,101,89
6,54,76
48,67,65
53,45,33
76,89,54
97,96,19
96,97,76
46,72,54
0,26,64
42,54,6
101,78,88
58,53,44
75,88,86
81,130,11
11,6,8
97,105,101
101,76,88
101,76,89
105,101,76
76,101,97
42,97,6
19,97,76
67,48,59
86,97,101
80,75,105
46,63,67
58,27,17
59,67,46
6,11,8
42,67,10
94,111,97
81,102,88
19,35,21
13,97,76
19,97,76
108,94,143
42,48,67
57,42,24
79,80,97
97,94,101
76,101,54
57,42,53
82,75,79
46,62,29
9,40,56
97,88,100
101,97,103
94,81,130
76,54,6
76,89,101
24,67,59
42,60,57
89,101,76
30,62,64
42,59,67
88,76,101
94,81,111
101,97,103
6,9,89
88,75,97
81,94,88
88,101,76
88,97,105
76,89,101
76,88,101
97,76,96
76,88,86
79,80,83
88,75,94
75,88,80
59,54,46
51,6,76
46,24,54
75,76,101
86,89,101
97,96,76
76,54,6
75,88,86
73,31,40
6,26,11
42,143,57
88,105,75
27,60,58
46,45,67
11,46,52
76,97,101
88,97,101
76,89,6
88,97,101
143,42,94
6,11,9
24,62,31
10,97,53
88,76,97
76,9,97
24,31,73
64,30,14
76,88,101
46,11,52
0,18,56
88,81,75
13,67,48
24,67,46
130,81,94
55,65,42
6,68,9
6,11,26
29,53,46
54,76,6
76,89,97
97,96,78
14,19,97
97,100,88
81,88,130
58,44,43
76,54,89
88,97,86
97,105,94
54,6,8
44,22,58
80,79,97
6,11,26
94,88,81
76,6,54
101,89,88
56,40,9
88,97,101
88,101,76
76,22,78
26,17,42
48,97,11
59,42,67
10,62,63
10,67,63
3,10,67
97,88,102
101,76,88
14,30,52
88,86,101
96,76,97
88,101,97
6,11,8
94,97,111
101,76,88
82,85,80
88,101,105
88,75,86
30,62,130
54,24,62
67,24,46
88,76,101
88,101,75
40,31,30
130,94,143
111,97,94
88,105,100
81,94,97
88,86,42
13,97,11
46,11,29
25,42,64
11,6,8
46,67,76
88,74,18
81,94,97
29,30,69
76,101,88
30,6,11
76,89,101
67,62,24
19,23,18
88,101,76
14,30,52
76,86,88
76,6,54
86,97,59
81,88,76
75,88,80
97,105,94
40,9,22
76,54,6
81,88,76
101,97,76
81,88,105
74,18,35
54,6,71
11,46,6
97,88,86
59,10,67
76,97,78
47,13,101
105,88,97
76,101,88
89,76,101
97,102,94
101,76,86
46,54,62
11,9,6
76,22,6
0,97,96
73,30,40
94,97,108
130,19,74
26,6,18
21,35,74
0,26,56
35,19,21
97,76,86
19,23,80
94,97,111
88,97,75
76,6,56
10,59,67
81,88,75
19,0,91
42,6,8
79,80,101
82,85,80
56,41,18
76,54,6
76,22,19
23,19,35
78,101,76
130,97,19
88,105,100
10,67,59
46,45,67
46,45,71
88,75,76
89,76,54
76,101,88
96,97,88
97,101,13
42,10,55
105,97,96
76,54,6
57,42,10
67,24,59
76,101,89
54,62,63
76,88,101
88,76,101
26,6,9
94,97,130
26,10,6
54,42,11
56,6,76
54,68,46
76,101,97
101,88,97
88,75,81
88,105,101
88,97,86
10,25,63
6,11,8
88,86,101
101,76,88
6,54,76
6,8,11
10,67,59
10,54,42
3,10,67
42,55,11
17,11,62
47,59,13
101,76,88
81,88,76
81,94,130
76,101,89
88,75,105
88,101,86
76,89,88
44,6,22
27,60,10
108,60,97
97,111,94
75,80,82
67,45,10
29,71,10
81,88,94
101,97,89
88,101,76
76,101,88
54,76,6
22,0,76
31,72,40
101,103,76
54,76,6
42,11,55
19,0,76
53,63,67
76,101,97
130,54,19
97,76,88
81,94,88
29,46,10
24,62,73
81,94,97
76,101,6
0,58,26
6,11,76
58,31,53
88,76,101
53,42,67
76,78,101
31,30,72
46,11,6
60,65,97
18,5,74
42,10,25
76,54,6
81,88,86
88,86,75
76,101,88
42,67,49
3,48,10
27,57,46
46,11,24
76,89,101
76,22,97
80,79,19
10,67,3
76,105,97
46,67,45
96,97,88
71,46,52
103,101,97
81,94,88
88,101,100
52,46,11
88,97,94
101,76,88
76,88,101
67,42,24
17,54,6
56,6,11
97,102,100
11,61,45
24,44,62
94,130,97
80,75,81
97,96,22
6,76,9
24,46,30
88,76,97
26,11,6
46,24,52
143,46,62
88,97,101
88,101,76
88,76,101
56,0,74
40,6,56
24,67,49
88,101,86
88,101,76
97,80,94
88,75,100
105,19,97
42,55,6
76,88,101
22,9,76
24,46,67
105,88,59
13,46,67
42,57,54
10,42,59
52,59,46
76,6,54
53,42,62
76,88,101
88,101,86
76,89,101
58,130,28
59,100,97
76,101,88
47,54,0
46,11,52
19,35,91
28,46,25
97,101,103
10,55,65
40,9,31
10,62,25
143,42,47
88,86,101
53,25,67
76,101,6
101,105,103
19,82,80
81,94,97
86,97,101
10,27,25
89,101,76
17,25,53
88,97,81
76,88,101
76,101,79
97,94,111
88,110,86
57,42,25
97,111,86
94,143,42
10,67,63
143,130,19
74,18,19
97,81,105
56,6,11
42,46,52
29,71,30
88,75,86
76,101,88
52,42,46
46,29,24
24,67,46
42,74,5
88,97,105
46,24,67
22,9,6
19,0,80
88,101,76
40,6,9
97,101,80
6,30,62
11,6,26
89,76,101
30,42,6
76,6,97
101,76,103
46,67,45
88,86,76
97,94,111
96,97,90
48,67,59
46,143,57
48,67,65
86,88,101
67,46,24
11,42,6
63,62,55
81,88,94
58,26,45
88,59,97
76,101,89
97,96,105
59,3,67
97,88,105
80,97,79
88,101,97
19,130,58
76,88,97
56,40,6
11,6,8
10,67,63
11,24,46
81,76,94
97,88,101
71,30,64
82,19,35
88,97,75
76,6,101
11,6,76
81,88,76
105,96,78
88,100,110
88,76,77
10,59,67
81,76,88
97,96,76
88,81,75
71,46,67
46,45,67
101,88,76
42,11,29
97,6,80
19,0,80
46,52,67
74,18,19
42,10,67
0,72,22
81,88,94
71,69,10
73,30,40
88,75,86
29,62,52
22,54,68
10,17,11
76,6,54
42,143,57
88,76,81
54,46,6
54,42,6
76,88,101
76,54,6
29,10,72
56,22,76
6,11,8
76,89,6
42,143,57
80,79,97
46,28,59
88,97,101
88,86,75
97,76,100
6,76,11
14,30,54
88,105,97
76,6,22
81,130,94
21,35,74
56,0,26
97,94,81
88,75,76
54,17,6
40,9,31
46,67,63
11,6,54
64,62,30
74,35,19
88,81,76
67,46,24
18,19,74
72,67,53
54,76,42
97,94,88
13,97,48
75,76,88
71,54,17
81,76,88
24,67,46
71,67,10
88,78,76
97,94,130
11,46,6
94,97,81
10,25,63
15,11,42
81,88,94
97,88,102
27,143,42
6,9,8
76,88,101
29,54,24
88,86,75
24,67,59
42,25,67
6,11,8
44,58,53
65,60,67
76,6,11
76,6,72
30,1,44
88,101,97
143,130,42
97,86,94
42,26,52
97,94,105
6,11,56
58,130,143
76,11,6
58,31,30
24,67,72
94,143,108
86,59,47
42,26,11
76,88,77
6,76,54
62,63,11
88,101,97
22,9,88
97,111,96
76,101,54
6,76,8
46,42,67
76,6,89
10,6,11
42,59,55
81,94,97
42,67,25
60,3,59
76,89,88
54,10,62
76,97,101
75,88,82
60,65,48
76,88,101
97,94,111
88,101,97
88,101,97
97,94,111
75,82,86
54,42,6
76,6,54
97,88,101
46,11,54
58,44,22
97,94,102
101,103,97
80,79,82
76,101,89
14,64,30
76,101,78
76,97,89
61,0,15
42,57,143
88,97,101
71,54,53
13,97,101
76,54,6
88,75,100
71,62,25
10,59,42
40,74,35
76,101,89
0,56,19
76,88,101
54,68,76
101,103,105
42,6,67
46,11,67
89,76,101
48,67,10
88,105,97
30,6,29
94,97,111
76,6,54
19,23,0
80,79,97
88,76,86
54,24,46
76,81,88
48,13,97
54,68,72
97,88,101
74,35,0
76,89,101
101,76,103
76,88,101
88,97,86
88,81,75
6,9,22
101,88,97
80,79,96
42,59,67
97,111,100
91,97,80
48,67,59
76,6,54
76,6,101
54,76,6
88,97,101
86,88,101
105,97,100
11,46,62
80,76,88
101,78,88
24,62,54
67,10,42
101,97,88
19,97,96
18,51,21
56,41,40
89,76,101
75,80,82
54,68,6
94,97,111
9,40,22
89,101,76
0,72,22
89,101,97
46,11,62
81,88,75
6,9,22
76,101,97
46,59,67
88,86,97
30,46,11
54,68,6
88,101,86
103,101,88
42,11,94
101,76,88
88,101,76
13,97,62
89,76,101
97,101,88
58,143,57
57,42,64
67,46,24
13,47,59
67,24,46
76,97,102
19,130,97
59,67,24
0,30,44
10,42,55
11,6,8
76,89,101
42,14,30
86,88,97
97,105,94
76,101,6
11,6,8
76,101,6
81,97,94
101,97,76
11,56,6
0,56,26
31,40,73
88,76,101
88,103,101
89,97,77
31,40,72
88,101,76
42,44,57
76,81,88
76,101,88
76,101,88
48,67,65
42,54,6
6,30,64
97,94,102
46,67,52
71,55,10
60,27,65
17,10,62
76,89,54
105,97,76
88,81,102
88,101,105
76,101,89
31,54,64
94,97,111
76,78,96
56,35,74
76,54,6
58,68,19
76,88,101
54,42,6
65,60,55
10,42,67
76,101,88
73,54,40
40,9,35
46,67,24
88,76,75
82,80,85
67,46,24
59,10,55
40,6,56
97,94,111
54,76,6
28,46,25
46,24,62
101,76,88
68,42,54
27,62,57
97,101,88
67,46,24
78,76,101
97,105,80
